index,pubid,question,gold_label,prediction,raw_answer,response_status,is_valid,is_correct,used_tools,search_count,reranker_model,reranker_candidate_pmids,reranker_ranked_pmids,reranker_scores,reranker_selected_pmid,reranker_selected_score,reranker_selected_tool,gold_pmid_in_reranker_candidates,gold_pmid_selected
1,21645374,Do mitochondria play a role in remodelling lace plant leaves during programmed cell death?,yes,yes,yes,completed,TRUE,TRUE,pubmed_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["32319093", "23483897", "22828052", "21645374", "21063887"]","["21645374", "21063887", "32319093", "22828052", "23483897"]","[9.571997, 5.695622, 5.419474, 5.265162, 4.93771]",21645374,9.571997,pubmed_search,TRUE,TRUE
12,18847643,Therapeutic anticoagulation in the trauma patient: is it safe?,no,no,no,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["18847643", "21164063", "12805495", "15141797", "10781708", "11882828", "19130332", "11483547", "24684514", "10798511"]","["18847643", "12805495", "21164063", "10798511", "11483547", "11882828", "10781708", "24684514", "15141797", "19130332"]","[5.076429, -2.740993, -5.699496, -7.363292, -8.003446, -9.445067, -10.765921, -10.916693, -11.088243, -11.096891]",18847643,5.076429,vector_search,TRUE,TRUE
13,18239988,Differentiation of nonalcoholic from alcoholic steatohepatitis: are routine laboratory markers useful?,yes,yes,yes,completed,TRUE,TRUE,"pubmed_search,vector_search",2,cross-encoder/ms-marco-MiniLM-L6-v2,"["40478199", "39343724", "36071958", "33708783", "32568173", "31908512", "31737175", "31163711", "30913263", "30685742", "18239988", "23588461", "15943725", "9100537", "9044116", "17502203", "10430303", "23052500", "15466981", "16713745"]","["18239988", "31908512", "32568173", "30913263", "33708783", "31163711", "39343724", "31737175", "30685742", "40478199", "23588461", "23052500", "36071958", "9100537", "9044116", "15943725", "17502203", "16713745", "10430303", "15466981"]","[6.872368, 1.888593, 1.149175, 0.665143, 0.543591, 0.402031, 0.306885, -0.735929, -3.785085, -5.266192, -7.581945, -8.386272, -8.705705, -9.398526, -9.520126, -9.822073, -10.631783, -10.759589, -11.189548, -11.219646]",18239988,6.872368,vector_search,TRUE,TRUE
14,25957366,Prompting Primary Care Providers about Increased Patient Risk As a Result of Family History: Does It Work?,no,no,no,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["25957366", "22867778", "25079920", "18619710", "9191526", "2224269", "28359277", "15774570", "27216167", "10808977"]","["25957366", "9191526", "25079920", "18619710", "15774570", "22867778", "28359277", "27216167", "10808977", "2224269"]","[4.437716, -8.703931, -9.673252, -9.773401, -9.936131, -10.404133, -10.449335, -10.639585, -11.132153, -11.347764]",25957366,4.437716,vector_search,TRUE,TRUE
15,24866606,Do emergency ultrasound fellowship programs impact emergency medicine residents' ultrasound education?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["24866606", "25186850", "24973051", "26134053", "8245806", "21889895", "20354380", "19145527", "20549895", "16678696"]","["24866606", "26134053", "24973051", "19145527", "25186850", "21889895", "20549895", "20354380", "8245806", "16678696"]","[8.262, -2.689015, -4.820137, -7.040076, -7.258337, -7.770789, -9.289314, -10.031384, -10.363144, -10.594181]",24866606,8.262,vector_search,TRUE,TRUE
16,26578404,Patient-Controlled Therapy of Breathlessness in Palliative Care: A New Therapeutic Concept for Opioid Administration?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["26578404", "21256734", "23719685", "11943048", "23228527", "23690198", "21592383", "26516021", "17244100", "22117569"]","["26578404", "21256734", "23719685", "23228527", "17244100", "11943048", "22117569", "21592383", "23690198", "26516021"]","[3.113066, -5.330033, -5.546353, -8.000805, -8.218723, -8.896256, -9.580599, -9.795301, -10.123495, -10.816578]",26578404,3.113066,vector_search,TRUE,TRUE
17,11729377,Is there still a need for living-related liver transplantation in children?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["11729377", "9603166", "8910148", "20571467", "23222920", "9107172", "27896825", "15041506", "17502203", "19100463"]","["11729377", "9603166", "20571467", "8910148", "23222920", "9107172", "27896825", "17502203", "19100463", "15041506"]","[-0.113345, -8.131248, -8.52692, -8.970072, -9.294893, -9.330661, -9.571299, -10.255404, -10.412377, -10.917452]",11729377,-0.113345,vector_search,TRUE,TRUE
18,17096624,Do patterns of knowledge and attitudes exist among unvaccinated seniors?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["17096624", "20549895", "12238307", "25155638", "20354380", "19145527", "27642458", "16816043", "1571683", "21745056"]","["17096624", "25155638", "12238307", "21745056", "20549895", "19145527", "20354380", "1571683", "27642458", "16816043"]","[7.867402, -8.666695, -10.036192, -10.816622, -10.876851, -10.897346, -11.118975, -11.20598, -11.23798, -11.270429]",17096624,7.867402,vector_search,TRUE,TRUE
19,22694248,Is there a model to teach and practice retroperitoneoscopic nephrectomy?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["22694248", "27884344", "17032327", "24866606", "18568239", "18708308", "9645785", "18399830", "21166749", "22449464"]","["22694248", "18399830", "21166749", "17032327", "18708308", "18568239", "22449464", "9645785", "27884344", "24866606"]","[5.864388, -5.4376, -8.548991, -9.491291, -10.024701, -10.815762, -10.91123, -11.034988, -11.151636, -11.221468]",22694248,5.864388,vector_search,TRUE,TRUE
20,22990761,Cardiovascular risk in a rural adult West African population: is resting heart rate also relevant?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["22990761", "22825590", "26363639", "25150098", "28196511", "15053041", "25747932", "10490564", "23149821", "22668852"]","["22990761", "22825590", "25150098", "26363639", "22668852", "10490564", "23149821", "15053041", "28196511", "25747932"]","[5.847232, 2.05288, -0.022803, -5.803729, -7.462359, -7.986509, -8.395676, -8.54196, -9.302242, -9.532169]",22990761,5.847232,vector_search,TRUE,TRUE
21,19394934,Israeli hospital preparedness for terrorism-related multiple casualty incidents: can the surge capacity and injury severity distribution be better predicted?,yes,maybe,maybe,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["19394934", "19106867", "21845457", "27858166", "24336869", "10798511", "11483547", "22813804", "10593212", "10135926"]","["19394934", "21845457", "19106867", "24336869", "22813804", "11483547", "27858166", "10798511", "10593212", "10135926"]","[2.375091, -9.137646, -9.652263, -9.888236, -10.280266, -10.53506, -10.88394, -11.109449, -11.160812, -11.37011]",19394934,2.375091,vector_search,TRUE,TRUE
22,11481599,Acute respiratory distress syndrome in children with malignancy--can we predict outcome?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["11481599", "11862129", "25394614", "24785562", "16296668", "27096199", "27896825", "10381996", "17329379", "11555508"]","["11481599", "27096199", "25394614", "10381996", "11555508", "27896825", "11862129", "16296668", "17329379", "24785562"]","[7.197487, 0.832643, -0.751435, -7.247076, -9.540848, -9.596767, -10.080317, -10.677156, -10.694567, -10.886362]",11481599,7.197487,vector_search,TRUE,TRUE
23,21669959,Secondhand smoke risk in infants discharged from an NICU: potential for significant health disparities?,yes,yes,yes,completed,TRUE,TRUE,pubmed_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,["21669959"],["21669959"],[9.422413],21669959,9.422413,pubmed_search,TRUE,TRUE
24,23806388,Do nomograms designed to predict biochemical recurrence (BCR) do a better job of predicting more clinically relevant prostate cancer outcomes than BCR?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["23806388", "14713788", "12947068", "17008699", "15708048", "14697414", "20608141", "25787073", "18472368", "25274085"]","["23806388", "15708048", "14713788", "20608141", "25787073", "18472368", "14697414", "12947068", "17008699", "25274085"]","[6.942563, -2.258973, -4.55025, -5.104919, -5.209693, -6.352054, -6.532729, -6.829851, -7.016199, -7.68289]",23806388,6.942563,vector_search,TRUE,TRUE
25,17919952,Are reports of mechanical dysfunction in chronic oro-facial pain related to somatisation?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["17919952", "21951591", "15588538", "23252468", "18065862", "11053064", "27592038", "14872327", "23495128", "16909975"]","["17919952", "23252468", "21951591", "15588538", "27592038", "14872327", "11053064", "16909975", "18065862", "23495128"]","[4.502283, -5.454138, -6.972362, -7.944118, -8.056541, -8.301826, -10.700305, -10.865828, -11.051888, -11.08877]",17919952,4.502283,vector_search,TRUE,TRUE
26,10966943,Amblyopia: is visual loss permanent?,no,no,no,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["10966943", "16418930", "27757987", "26686513", "25103647", "11970923", "18269157", "25819796", "22497340", "19054501"]","["10966943", "16418930", "27757987", "18269157", "19054501", "25103647", "26686513", "25819796", "11970923", "22497340"]","[-3.031955, -3.353409, -3.373531, -10.857697, -10.899084, -11.015326, -11.096114, -11.196806, -11.30962, -11.336572]",10966943,-3.031955,vector_search,TRUE,TRUE
27,23690198,Implementation of epidural analgesia for labor: is the standard of effective analgesia reachable in all women?,yes,no,no,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["23690198", "22521460", "9483814", "20842006", "17578985", "21194998", "7547656", "18439500", "22154448", "18928979"]","["23690198", "22154448", "9483814", "18928979", "22521460", "21194998", "7547656", "18439500", "17578985", "20842006"]","[5.084417, -4.164345, -8.19058, -10.42234, -10.593908, -10.711753, -10.814919, -10.982851, -11.078456, -11.113276]",23690198,5.084417,vector_search,TRUE,TRUE
28,17940352,Does HER2 immunoreactivity provide prognostic information in locally advanced urothelial carcinoma patients receiving adjuvant M-VEC chemotherapy?,maybe,yes,yes,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["17940352", "15483019", "24783217", "28006766", "27217036", "25859857", "9569972", "17489316", "20674150", "21864397"]","["17940352", "27217036", "15483019", "28006766", "21864397", "9569972", "24783217", "25859857", "20674150", "17489316"]","[8.417758, -1.498457, -2.553104, -2.698764, -3.314616, -3.976499, -4.763444, -5.653497, -5.901425, -7.725954]",17940352,8.417758,vector_search,TRUE,TRUE
29,20537205,Is halofantrine ototoxic?,yes,yes,yes,completed,TRUE,TRUE,pubmed_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,["20537205"],["20537205"],[8.723215],20537205,8.723215,pubmed_search,TRUE,TRUE
30,28707539,Visceral adipose tissue area measurement at a single level: can it represent visceral adipose tissue volume?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["28707539", "16195477", "24449622", "21123461", "19836806", "12769830", "22532370", "26452334", "22348433", "25168472"]","["28707539", "16195477", "24449622", "26452334", "25168472", "12769830", "22348433", "21123461", "19836806", "22532370"]","[3.141255, -8.957367, -9.742941, -10.492722, -10.537075, -11.0031, -11.069366, -11.18261, -11.267054, -11.306149]",28707539,3.141255,vector_search,TRUE,TRUE
31,7482275,Necrotizing fasciitis: an indication for hyperbaric oxygenation therapy?,no,maybe,maybe,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["7482275", "19322056", "27288618", "23337545", "26418796", "24625433", "17462393", "25394614", "18049437", "24098953"]","["7482275", "17462393", "19322056", "24098953", "27288618", "23337545", "25394614", "24625433", "18049437", "26418796"]","[4.711185, -5.770662, -8.686215, -9.840446, -9.975239, -10.150044, -10.919964, -11.014999, -11.12429, -11.245108]",7482275,4.711185,vector_search,TRUE,TRUE
32,24183388,Is the Hawkins sign able to predict necrosis in fractures of the neck of the astragalus?,maybe,yes,yes,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["24183388", "10834864", "22955530", "19504993", "24352924", "27394685", "20401819", "27832831", "25277731", "17894828"]","["24183388", "27832831", "10834864", "27394685", "22955530", "20401819", "25277731", "24352924", "17894828", "19504993"]","[9.154077, -9.870527, -9.95624, -10.564463, -10.588152, -10.623137, -10.972999, -11.226617, -11.241344, -11.276935]",24183388,9.154077,vector_search,TRUE,TRUE
33,9645785,Is a mandatory general surgery rotation necessary in the surgical clerkship?,no,no,no,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["9645785", "10354335", "19712912", "25940336", "16678696", "24973051", "22042121", "22449464", "27884344", "18708308"]","["9645785", "24973051", "10354335", "16678696", "27884344", "19712912", "25940336", "18708308", "22042121", "22449464"]","[9.033643, -9.356036, -9.733314, -10.038563, -10.499424, -10.600836, -10.609619, -11.013433, -11.212212, -11.282402]",9645785,9.033643,vector_search,TRUE,TRUE
34,26298839,Is Acupuncture Efficacious for Treating Phonotraumatic Vocal Pathologies?,yes,maybe,maybe,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["26298839", "27592038", "20842006", "25691513", "11862129", "18235194", "11776681", "24625433", "22668712", "22453060"]","["26298839", "20842006", "27592038", "18235194", "24625433", "25691513", "11862129", "11776681", "22453060", "22668712"]","[6.280197, -5.048361, -10.140066, -10.494993, -10.614973, -10.841934, -10.89861, -10.963876, -10.964111, -10.983871]",26298839,6.280197,vector_search,TRUE,TRUE
35,24153338,Is aneurysm repair justified for the patients aged 80 or older after aneurysmal subarachnoid hemorrhage?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["24153338", "12805495", "18926458", "14652839", "19351635", "12765819", "17062234", "24591144", "18096128", "25987398"]","["24153338", "12765819", "14652839", "18926458", "25987398", "19351635", "24591144", "12805495", "17062234", "18096128"]","[6.566945, 0.380373, -2.206642, -5.220283, -5.956909, -6.268823, -7.786572, -9.257548, -10.59875, -10.798878]",24153338,6.566945,vector_search,TRUE,TRUE
36,18534072,Do general practice characteristics influence uptake of an information technology (IT) innovation in primary care?,no,yes,yes,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["18534072", "15502995", "26516021", "19711462", "25957366", "15774570", "2224269", "9616411", "24374414", "22449464"]","["18534072", "19711462", "15502995", "22449464", "25957366", "15774570", "26516021", "2224269", "24374414", "9616411"]","[5.78289, -3.314761, -8.015021, -8.155238, -8.878508, -10.036024, -10.629417, -10.661095, -10.696661, -10.711435]",18534072,5.78289,vector_search,TRUE,TRUE
37,8847047,Prognosis of well differentiated small hepatocellular carcinoma--is well differentiated hepatocellular carcinoma clinically early cancer?,no,no,no,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["8847047", "22644412", "23052500", "27896825", "15530261", "11888773", "11799314", "21864397", "18284441", "16968876"]","["8847047", "22644412", "15530261", "11888773", "23052500", "21864397", "11799314", "27896825", "16968876", "18284441"]","[5.9746, 0.535033, -1.431035, -3.539917, -4.524672, -5.447117, -5.718832, -7.560326, -7.880024, -10.635195]",8847047,5.9746,vector_search,TRUE,TRUE
38,10575390,Do follow-up recommendations for abnormal Papanicolaou smears influence patient adherence?,no,yes,yes,completed,TRUE,FALSE,"pubmed_search,vector_search",2,cross-encoder/ms-marco-MiniLM-L6-v2,"["41691576", "41066921", "40802575", "40724543", "39830232", "39480895", "38014626", "40099120", "34911522", "34752024", "10575390", "26859535", "17715311", "26348845", "10808977", "22706226", "20073599", "19643525", "9100537", "16778275"]","["10575390", "39480895", "38014626", "41066921", "26859535", "40724543", "26348845", "40802575", "39830232", "40099120", "34752024", "17715311", "22706226", "34911522", "41691576", "10808977", "9100537", "16778275", "20073599", "19643525"]","[6.964728, 3.926369, 1.778374, 0.971392, 0.357345, 0.101997, -0.089807, -2.188824, -2.968998, -3.254372, -4.890136, -5.827, -6.17365, -7.92093, -9.634727, -9.845568, -10.273359, -10.349094, -10.689833, -11.197412]",10575390,6.964728,vector_search,TRUE,TRUE
39,20084845,Biomolecular identification of allergenic pollen: a new perspective for aerobiological monitoring?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["20084845", "15539888", "19664156", "16266387", "20187289", "27044366", "24516646", "24359102", "11555508", "17559449"]","["20084845", "24516646", "15539888", "11555508", "27044366", "24359102", "16266387", "19664156", "17559449", "20187289"]","[2.836226, -7.811356, -9.65311, -10.739038, -10.748845, -10.809895, -10.961867, -10.988108, -11.120075, -11.268984]",20084845,2.836226,vector_search,TRUE,TRUE
40,15703931,Does diabetes mellitus influence the efficacy of FDG-PET in the diagnosis of cervical cancer?,no,no,no,completed,TRUE,TRUE,"pubmed_search,vector_search",2,cross-encoder/ms-marco-MiniLM-L6-v2,"["17649642", "15703931", "20304513", "22266735", "24901580", "12145243", "15800018", "26859535", "15787677", "20011163", "18182265"]","["15703931", "17649642", "20304513", "15800018", "12145243", "22266735", "26859535", "15787677", "20011163", "24901580", "18182265"]","[9.238605, 1.025243, -3.121445, -3.141433, -6.567661, -7.117297, -7.903245, -9.858196, -10.730439, -10.734196, -10.802869]",15703931,9.238605,pubmed_search,TRUE,TRUE
41,18269157,Biomechanical and wound healing characteristics of corneas after excimer laser keratorefractive surgery: is there a difference between advanced surface ablation and sub-Bowman's keratomileusis?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["18269157", "26686513", "27757987", "10877371", "22227642", "11838307", "24695920", "11955750", "24519615", "10430303"]","["18269157", "27757987", "24695920", "11838307", "10430303", "26686513", "11955750", "22227642", "10877371", "24519615"]","[7.709838, -9.828576, -9.873572, -10.494284, -10.590549, -10.603658, -10.670965, -10.725017, -10.897369, -10.93959]",18269157,7.709838,vector_search,TRUE,TRUE
42,25489696,Does radiotherapy of the primary rectal cancer affect prognosis after pelvic exenteration for recurrent rectal cancer?,yes,yes,yes,completed,TRUE,TRUE,"pubmed_search,vector_search",2,cross-encoder/ms-marco-MiniLM-L6-v2,"["42528735", "41522807", "41240801", "41042617", "40931136", "40850835", "40829955", "40795140", "40780555", "40498057", "25489696", "12095973", "25735444", "10927144", "14978612", "18472368", "14713788", "23389866", "14697414", "25859857"]","["25489696", "40498057", "41240801", "41522807", "42528735", "40931136", "40795140", "40780555", "40850835", "14978612", "25735444", "40829955", "12095973", "10927144", "18472368", "14697414", "41042617", "23389866", "25859857", "14713788"]","[7.419168, 3.578321, 2.679805, 2.666245, 2.649452, 2.500692, 2.256301, 2.137619, 1.869651, 1.773031, 0.187163, 0.029949, -1.957446, -2.761493, -5.161648, -5.669816, -6.005452, -6.613643, -8.878208, -10.075043]",25489696,7.419168,vector_search,TRUE,TRUE
43,14599616,Can a practicing surgeon detect early lymphedema reliably?,maybe,maybe,maybe,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["14599616", "15631914", "11034241", "19854401", "9745063", "17312514", "17054994", "26471488", "26418441", "18065862"]","["14599616", "11034241", "15631914", "19854401", "26471488", "17312514", "26418441", "17054994", "9745063", "18065862"]","[-2.115633, -3.161621, -6.279757, -8.5667, -9.509707, -10.03727, -10.323422, -10.540998, -10.63302, -10.791348]",14599616,-2.115633,vector_search,TRUE,TRUE
44,22537902,Colorectal cancer with synchronous liver metastases: does global management at the same centre improve results?,no,no,no,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["22537902", "28407529", "29112560", "21431987", "23347337", "23736032", "26561905", "22491528", "9191526", "27136599"]","["22537902", "28407529", "21431987", "23347337", "27136599", "22491528", "26561905", "23736032", "29112560", "9191526"]","[4.836364, -1.784294, -3.870016, -6.112929, -9.550348, -9.879944, -10.509137, -10.635796, -11.034315, -11.075635]",22537902,4.836364,vector_search,TRUE,TRUE
45,19054501,Is motion perception deficit in schizophrenia a consequence of eye-tracking abnormality?,yes,no,no,completed,TRUE,FALSE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["19054501", "22497340", "16418930", "10593212", "22427593", "23360491", "23252468", "25752725", "24747511", "10966943"]","["19054501", "25752725", "10966943", "22497340", "16418930", "10593212", "23252468", "22427593", "24747511", "23360491"]","[8.440527, -10.030958, -10.578258, -10.638946, -10.71327, -10.757598, -11.102107, -11.16341, -11.186626, -11.244364]",19054501,8.440527,vector_search,TRUE,TRUE
46,16432652,Transgastric endoscopic splenectomy: is it possible?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["16432652", "24476003", "26063028", "25480629", "20530150", "24827404", "21904069", "24748473", "25251991", "10922093"]","["16432652", "26063028", "20530150", "10922093", "21904069", "24827404", "24476003", "25480629", "25251991", "24748473"]","[4.062617, -2.440685, -5.070122, -7.283493, -7.566853, -8.202145, -8.362028, -8.544148, -8.61565, -8.979107]",16432652,4.062617,vector_search,TRUE,TRUE
47,19504993,It's Fournier's gangrene still dangerous?,yes,yes,yes,completed,TRUE,TRUE,vector_search,1,cross-encoder/ms-marco-MiniLM-L6-v2,"["19504993", "26864326", "12947068", "7482275", "14713788", "11149643", "9920954", "22302658", "23806388", "24901580"]","["19504993", "26864326", "7482275", "11149643", "23806388", "24901580", "14713788", "22302658", "12947068", "9920954"]","[3.762903, -11.22881, -11.251791, -11.296579, -11.303169, -11.341397, -11.347644, -11.353362, -11.358469, -11.378471]",19504993,3.762903,vector_search,TRUE,TRUE
